,Unnamed: 0,faq_id,faq,query,match,score
9446,9446,128.0,Manage Change Orders & Price Simple Outsourcing Extensions ,Can you tell me the process of deleting a contract,0.0,9.106057063945627e-07
9447,9447,128.0,Manage Change Orders & Price Simple Outsourcing Extensions ,I need to know how i close a contract in MME with the Strikethrough,0.0,2.283376488776412e-06
9448,9448,128.0,Manage Change Orders & Price Simple Outsourcing Extensions ,I couldn't delete a contract,0.0,8.31932538858382e-07
9449,9449,128.0,Manage Change Orders & Price Simple Outsourcing Extensions ,can I delete a contract from mme,0.0,1.7858455976238474e-06
9450,9450,128.0,Manage Change Orders & Price Simple Outsourcing Extensions ,I need to close / Delete a contract in MME,0.0,1.999960204557283e-06
9451,9451,128.0,Manage Change Orders & Price Simple Outsourcing Extensions ,Is IWEP supported in MME?,0.0,1.9410754248383455e-06
9452,9452,128.0,Manage Change Orders & Price Simple Outsourcing Extensions ,how do I gain access in MME?,0.0,2.755101832008222e-06
9453,9453,128.0,Manage Change Orders & Price Simple Outsourcing Extensions ,request access for new joiner,0.0,1.4883357835060451e-06
9454,9454,128.0,Manage Change Orders & Price Simple Outsourcing Extensions ,need to ask how to close contract in MME,0.0,1.999960204557283e-06
9455,9455,128.0,Manage Change Orders & Price Simple Outsourcing Extensions ,costs not showing as expected in Cost tab,0.0,1.84164392180719e-07
9456,9456,128.0,Manage Change Orders & Price Simple Outsourcing Extensions ,I am getting a error when trying to put in a forecast,0.0,3.073607103942777e-06
9457,9457,128.0,Manage Change Orders & Price Simple Outsourcing Extensions ,"I got an error saying, The forecast submission attempted to update EACs for a closed month. Please resubmit using a forecast version from  the current open forecasting month.""",0.0,4.232816081639612e-06
9458,9458,128.0,Manage Change Orders & Price Simple Outsourcing Extensions ,I would need to have access to MME,0.0,2.9446109692798927e-06
9459,9459,128.0,Manage Change Orders & Price Simple Outsourcing Extensions ,I would like support in knowing the procedure to get access to MME of my current project,0.0,2.8413984409780824e-07
9460,9460,128.0,Manage Change Orders & Price Simple Outsourcing Extensions ,I would like access to MME,0.0,2.595029855001485e-06
9461,9461,128.0,Manage Change Orders & Price Simple Outsourcing Extensions ,how do i get access?,0.0,1.6312561683662352e-06
9462,9462,128.0,Manage Change Orders & Price Simple Outsourcing Extensions ,how do I get MME access,0.0,3.590682581489091e-06
9463,9463,128.0,Manage Change Orders & Price Simple Outsourcing Extensions ,I'd like to better undersand the functionality of the balance sheet,0.0,8.378872735193e-06
9464,9464,128.0,Manage Change Orders & Price Simple Outsourcing Extensions ,i need support on a query around setting up a project in MME,0.0,8.773764648140059e-08
9465,9465,128.0,Manage Change Orders & Price Simple Outsourcing Extensions ,how to create a project,0.0,4.68526195618324e-08
9466,9466,128.0,Manage Change Orders & Price Simple Outsourcing Extensions ,I am trying to create a project,0.0,8.455496924852923e-08
9467,9467,128.0,Manage Change Orders & Price Simple Outsourcing Extensions ,i'm trying to setup a new project,0.0,1.3146986077572365e-07
9468,9468,128.0,Manage Change Orders & Price Simple Outsourcing Extensions ,Need help with project creation  ,0.0,6.245821282391262e-08
9469,9469,128.0,Manage Change Orders & Price Simple Outsourcing Extensions ,Do you know how to create it or if you have a job aid on creation?,0.0,4.2968807179022406e-07
9470,9470,128.0,Manage Change Orders & Price Simple Outsourcing Extensions ,Closing of a contract,0.0,7.118815688045288e-07
9471,9471,128.0,Manage Change Orders & Price Simple Outsourcing Extensions ,what does MME stand for,0.0,2.2416886622522725e-06
9472,9472,129.0,Alliance Utilization ,Can change contract end date by WBS?,0.0,2.016658618231304e-05
9473,9473,129.0,Alliance Utilization ,how can I change contract end date by WBS?,0.0,2.016658618231304e-05
9474,9474,129.0,Alliance Utilization ,Is there a way to change the contract end date by WBS?,0.0,2.029759343713522e-05
9475,9475,129.0,Alliance Utilization ,How to forecast PoC Contract Loss in MME?,0.0,1.4878595720801968e-05
9476,9476,129.0,Alliance Utilization ,how can I forecast PoC Contract Loss?,0.0,1.3408347513177432e-05
9477,9477,129.0,Alliance Utilization ,Is there a way to forecast PoC contract Loss?,0.0,1.3728328667639289e-05
9478,9478,129.0,Alliance Utilization ,When?user can?able to see the Jan14 revenue numbers in MME?,0.0,5.740071173931938e-06
9479,9479,129.0,Alliance Utilization ,when can a user be able to see the Jan 14 revenue numbers?,0.0,4.536364940577187e-06
9480,9480,129.0,Alliance Utilization ,Will a user be able to see the revenue numbers for Jan14?,0.0,4.536364940577187e-06
9481,9481,129.0,Alliance Utilization ,Can download the cost transaction everything report in Local currency?,0.0,9.358813258586451e-06
9482,9482,129.0,Alliance Utilization ,Can I download the cost transaction report in Local currency?,0.0,7.828300113033038e-06
9483,9483,129.0,Alliance Utilization ,How do I download the cost transaction report in Local currency?,0.0,7.828300113033038e-06
9484,9484,129.0,Alliance Utilization ,Best practice on SAP structures for MME success,0.0,0.004935246892273426
9485,9485,129.0,Alliance Utilization ,what are the best practices on sap structures?,0.0,0.0057777781039476395
9486,9486,129.0,Alliance Utilization ,Enumerate SAP structures' best practices,0.0,0.03178142383694649
9487,9487,129.0,Alliance Utilization ,"I cannot tick on Include Actuals in MME, why?",0.0,7.935502253531013e-06
9488,9488,129.0,Alliance Utilization ,why can't I tick on Include Actuals?,0.0,5.155625785846496e-06
9489,9489,129.0,Alliance Utilization ,What to do when I can't tick on MME's Include Actuals?,0.0,5.993260401737643e-06
9490,9490,129.0,Alliance Utilization ,If changed the owner name of contract in MME then it will that get effect into/anywhere..?,0.0,2.6057479772134684e-05
9491,9491,129.0,Alliance Utilization ,what is the effect of changing the owner name of a contract?,0.0,1.5122180229809601e-05
9492,9492,129.0,Alliance Utilization ,What will happen when I change the owner name of an MME contract?,0.0,2.825010051310528e-05
9493,9493,129.0,Alliance Utilization ,Can you tell me about contract commitment in WMU Dashboard? How can I use it?,0.0,3.6778481444343925e-05
9494,9494,129.0,Alliance Utilization ,How can I use the contract commitment in WMU Dashboard?,0.0,3.144206493743695e-05
9495,9495,129.0,Alliance Utilization ,What is a Contract Commitment graph in the WMU Dashboard and how can I use it?,0.0,2.9941902539576404e-05
9496,9496,129.0,Alliance Utilization ,How can I close a contract?,0.0,2.68859675998101e-05
9497,9497,129.0,Alliance Utilization ,is there a way to delete a contract?,0.0,2.740611853369046e-05
9498,9498,129.0,Alliance Utilization ,how can I delete a contract?,0.0,2.82411838270491e-05
9499,9499,129.0,Alliance Utilization ,What are the steps needed for managing the Submission Confirmation email?,0.0,0.00019641399558167905
9500,9500,129.0,Alliance Utilization ,Can I control which resources will be receiving the Submission Confirmation email?,0.0,0.00015028253255877644
9501,9501,129.0,Alliance Utilization ,"Regarding contracts, how do I end one in MME?",0.0,0.00013612884504254907
9502,9502,129.0,Alliance Utilization ,Can you terminate a contract in MME?,0.0,7.709160854574293e-05
9503,9503,129.0,Alliance Utilization ,Are there applications that supports MME for Cost Collectors?,0.0,4.543088380160043e-06
9504,9504,129.0,Alliance Utilization ,Once a cost collector has been activated can I use applications that are integrated with MME?,0.0,2.248701093776617e-06
9505,9505,129.0,Alliance Utilization ,What is the relevance of ODE Version in the graph?,0.0,1.1051309911636054e-06
9506,9506,129.0,Alliance Utilization ,What are the details for using dashboards?,0.0,6.165522336232243e-06
9507,9507,129.0,Alliance Utilization ,If I have a View Only access to a contract can I run reports for that contract?,0.0,5.157148916623555e-05
9508,9508,129.0,Alliance Utilization ,What type of access needed to run reports for a specific contract?,0.0,5.6455326557625085e-05
9509,9509,129.0,Alliance Utilization ,Can you give me details regarding the availability of the revenue amounts? ,0.0,4.5238260781843564e-07
9510,9510,129.0,Alliance Utilization ,How long will it take to receive the revenue amounts in MME?,0.0,2.840395154635189e-06
9511,9511,129.0,Alliance Utilization ,Can I change the Owner field on a contract WMU?,0.0,1.6773665265645832e-05
9512,9512,129.0,Alliance Utilization ,I want to change the owner field on a contract.,0.0,2.6007628548541106e-05
9513,9513,129.0,Alliance Utilization ,How to view resources on the roster page?,0.0,1.7039237718563527e-05
9514,9514,129.0,Alliance Utilization ,Roster page wasn't able to diplay all resources. Why?,0.0,6.077292709960602e-05
9515,9515,129.0,Alliance Utilization ,What is the link for Contract Loss?,0.0,8.034404345380608e-06
9516,9516,129.0,Alliance Utilization ,Can you provide details for PoC Contract Loss?,0.0,3.5929226669395575e-06
9517,9517,129.0,Alliance Utilization ,What is the use of Include Actuals?,0.0,4.877591891272459e-06
9518,9518,129.0,Alliance Utilization ,"Checkbox is disabled in Include Actuals, can I have an alternative solution for this matter?",0.0,4.193616859993199e-06
9519,9519,129.0,Alliance Utilization ,Can you give me information about deleting contracts,0.0,2.666611544555053e-05
9520,9520,129.0,Alliance Utilization ,Can you tell me the process of deleting a contract,0.0,1.610713661648333e-05
9521,9521,129.0,Alliance Utilization ,I need to know how i close a contract in MME with the Strikethrough,0.0,9.447305637877434e-05
9522,9522,129.0,Alliance Utilization ,I couldn't delete a contract,0.0,3.2410796848125756e-05
9523,9523,129.0,Alliance Utilization ,can I delete a contract from mme,0.0,7.709160854574293e-05
9524,9524,129.0,Alliance Utilization ,I need to close / Delete a contract in MME,0.0,8.740876364754513e-05
9525,9525,129.0,Alliance Utilization ,Is IWEP supported in MME?,0.0,0.0003880063886754215
9526,9526,129.0,Alliance Utilization ,how do I gain access in MME?,0.0,0.005928955506533384
9527,9527,129.0,Alliance Utilization ,request access for new joiner,0.0,0.0003447649360168725
9528,9528,129.0,Alliance Utilization ,need to ask how to close contract in MME,0.0,8.740876364754513e-05
9529,9529,129.0,Alliance Utilization ,costs not showing as expected in Cost tab,0.0,1.4668245285065495e-06
9530,9530,129.0,Alliance Utilization ,I am getting a error when trying to put in a forecast,0.0,2.1750933228759095e-05
9531,9531,129.0,Alliance Utilization ,"I got an error saying, The forecast submission attempted to update EACs for a closed month. Please resubmit using a forecast version from  the current open forecasting month.""",0.0,2.2042646378395148e-05
9532,9532,129.0,Alliance Utilization ,I would need to have access to MME,0.0,0.011037030257284641
9533,9533,129.0,Alliance Utilization ,I would like support in knowing the procedure to get access to MME of my current project,0.0,1.9979008357040584e-05
9534,9534,129.0,Alliance Utilization ,I would like access to MME,0.0,0.006663982756435871
9535,9535,129.0,Alliance Utilization ,how do i get access?,0.0,0.0016192279290407896
9536,9536,129.0,Alliance Utilization ,how do I get MME access,0.0,0.012645650655031204
9537,9537,129.0,Alliance Utilization ,I'd like to better undersand the functionality of the balance sheet,0.0,0.0005252503324300051
9538,9538,129.0,Alliance Utilization ,i need support on a query around setting up a project in MME,0.0,3.491232291708002e-06
9539,9539,129.0,Alliance Utilization ,how to create a project,0.0,1.9613078166003106e-06
9540,9540,129.0,Alliance Utilization ,I am trying to create a project,0.0,4.227193130645901e-06
9541,9541,129.0,Alliance Utilization ,i'm trying to setup a new project,0.0,2.5881390683935024e-06
9542,9542,129.0,Alliance Utilization ,Need help with project creation  ,0.0,3.3101141525548883e-06
9543,9543,129.0,Alliance Utilization ,Do you know how to create it or if you have a job aid on creation?,0.0,6.94082336849533e-05
9544,9544,129.0,Alliance Utilization ,Closing of a contract,0.0,2.68859675998101e-05
9545,9545,129.0,Alliance Utilization ,what does MME stand for,0.0,0.0007261926657520235
9546,9546,130.0,What Do I Need To Do Today in MME ,Can change contract end date by WBS?,0.0,9.704412514111027e-05
9547,9547,130.0,What Do I Need To Do Today in MME ,how can I change contract end date by WBS?,0.0,9.704412514111027e-05
9548,9548,130.0,What Do I Need To Do Today in MME ,Is there a way to change the contract end date by WBS?,0.0,9.73116621025838e-05
9549,9549,130.0,What Do I Need To Do Today in MME ,How to forecast PoC Contract Loss in MME?,0.0,8.4210820205044e-05
9550,9550,130.0,What Do I Need To Do Today in MME ,how can I forecast PoC Contract Loss?,0.0,5.229922680882737e-05
9551,9551,130.0,What Do I Need To Do Today in MME ,Is there a way to forecast PoC contract Loss?,0.0,5.368234633351676e-05
9552,9552,130.0,What Do I Need To Do Today in MME ,When?user can?able to see the Jan14 revenue numbers in MME?,0.0,3.919705341104418e-05
9553,9553,130.0,What Do I Need To Do Today in MME ,when can a user be able to see the Jan 14 revenue numbers?,0.0,2.0416306142578833e-05
9554,9554,130.0,What Do I Need To Do Today in MME ,Will a user be able to see the revenue numbers for Jan14?,0.0,2.0416306142578833e-05
9555,9555,130.0,What Do I Need To Do Today in MME ,Can download the cost transaction everything report in Local currency?,0.0,2.8148879209766164e-05
9556,9556,130.0,What Do I Need To Do Today in MME ,Can I download the cost transaction report in Local currency?,0.0,2.3607623006682843e-05
9557,9557,130.0,What Do I Need To Do Today in MME ,How do I download the cost transaction report in Local currency?,0.0,2.3607623006682843e-05
9558,9558,130.0,What Do I Need To Do Today in MME ,Best practice on SAP structures for MME success,0.0,4.882014764007181e-05
9559,9559,130.0,What Do I Need To Do Today in MME ,what are the best practices on sap structures?,0.0,6.409519846783951e-05
9560,9560,130.0,What Do I Need To Do Today in MME ,Enumerate SAP structures' best practices,0.0,0.0001694477250566706
9561,9561,130.0,What Do I Need To Do Today in MME ,"I cannot tick on Include Actuals in MME, why?",0.0,7.05132115399465e-05
9562,9562,130.0,What Do I Need To Do Today in MME ,why can't I tick on Include Actuals?,0.0,2.711423258006107e-05
9563,9563,130.0,What Do I Need To Do Today in MME ,What to do when I can't tick on MME's Include Actuals?,0.0,3.3749838621588424e-05
9564,9564,130.0,What Do I Need To Do Today in MME ,If changed the owner name of contract in MME then it will that get effect into/anywhere..?,0.0,0.00010851545084733516
9565,9565,130.0,What Do I Need To Do Today in MME ,what is the effect of changing the owner name of a contract?,0.0,6.563196802744642e-05
9566,9566,130.0,What Do I Need To Do Today in MME ,What will happen when I change the owner name of an MME contract?,0.0,0.00013355060946196318
9567,9567,130.0,What Do I Need To Do Today in MME ,Can you tell me about contract commitment in WMU Dashboard? How can I use it?,0.0,8.578302367823198e-05
9568,9568,130.0,What Do I Need To Do Today in MME ,How can I use the contract commitment in WMU Dashboard?,0.0,6.546794611494988e-05
9569,9569,130.0,What Do I Need To Do Today in MME ,What is a Contract Commitment graph in the WMU Dashboard and how can I use it?,0.0,9.332125046057627e-05
9570,9570,130.0,What Do I Need To Do Today in MME ,How can I close a contract?,0.0,5.20597786817234e-05
9571,9571,130.0,What Do I Need To Do Today in MME ,is there a way to delete a contract?,0.0,5.581653749686666e-05
9572,9572,130.0,What Do I Need To Do Today in MME ,how can I delete a contract?,0.0,5.372669329517521e-05
9573,9573,130.0,What Do I Need To Do Today in MME ,What are the steps needed for managing the Submission Confirmation email?,0.0,0.0008555606473237276
9574,9574,130.0,What Do I Need To Do Today in MME ,Can I control which resources will be receiving the Submission Confirmation email?,0.0,0.0006071773823350668
9575,9575,130.0,What Do I Need To Do Today in MME ,"Regarding contracts, how do I end one in MME?",0.0,0.00132554373703897
9576,9576,130.0,What Do I Need To Do Today in MME ,Can you terminate a contract in MME?,0.0,0.0002639329177327454
9577,9577,130.0,What Do I Need To Do Today in MME ,Are there applications that supports MME for Cost Collectors?,0.0,5.817838427901734e-06
9578,9578,130.0,What Do I Need To Do Today in MME ,Once a cost collector has been activated can I use applications that are integrated with MME?,0.0,4.274399543646723e-06
9579,9579,130.0,What Do I Need To Do Today in MME ,What is the relevance of ODE Version in the graph?,0.0,1.2310731563047739e-06
9580,9580,130.0,What Do I Need To Do Today in MME ,What are the details for using dashboards?,0.0,2.3568076358060353e-05
9581,9581,130.0,What Do I Need To Do Today in MME ,If I have a View Only access to a contract can I run reports for that contract?,0.0,0.00023195894027594477
9582,9582,130.0,What Do I Need To Do Today in MME ,What type of access needed to run reports for a specific contract?,0.0,0.00016614455671515316
9583,9583,130.0,What Do I Need To Do Today in MME ,Can you give me details regarding the availability of the revenue amounts? ,0.0,1.2648050642383168e-06
9584,9584,130.0,What Do I Need To Do Today in MME ,How long will it take to receive the revenue amounts in MME?,0.0,1.4006075616634917e-05
9585,9585,130.0,What Do I Need To Do Today in MME ,Can I change the Owner field on a contract WMU?,0.0,7.84524017944932e-05
9586,9586,130.0,What Do I Need To Do Today in MME ,I want to change the owner field on a contract.,0.0,0.0001023703080136329
9587,9587,130.0,What Do I Need To Do Today in MME ,How to view resources on the roster page?,0.0,2.7852453058585525e-05
9588,9588,130.0,What Do I Need To Do Today in MME ,Roster page wasn't able to diplay all resources. Why?,0.0,0.00014928365999367088
9589,9589,130.0,What Do I Need To Do Today in MME ,What is the link for Contract Loss?,0.0,2.695986404432915e-05
9590,9590,130.0,What Do I Need To Do Today in MME ,Can you provide details for PoC Contract Loss?,0.0,1.2402740139805246e-05
9591,9591,130.0,What Do I Need To Do Today in MME ,What is the use of Include Actuals?,0.0,2.513829167583026e-05
9592,9592,130.0,What Do I Need To Do Today in MME ,"Checkbox is disabled in Include Actuals, can I have an alternative solution for this matter?",0.0,2.0847823179792613e-05
9593,9593,130.0,What Do I Need To Do Today in MME ,Can you give me information about deleting contracts,0.0,5.3154599299887195e-05
9594,9594,130.0,What Do I Need To Do Today in MME ,Can you tell me the process of deleting a contract,0.0,3.0050605346332304e-05
9595,9595,130.0,What Do I Need To Do Today in MME ,I need to know how i close a contract in MME with the Strikethrough,0.0,0.0003121298213955015
9596,9596,130.0,What Do I Need To Do Today in MME ,I couldn't delete a contract,0.0,6.8152483436279e-05
9597,9597,130.0,What Do I Need To Do Today in MME ,can I delete a contract from mme,0.0,0.0002639329177327454
9598,9598,130.0,What Do I Need To Do Today in MME ,I need to close / Delete a contract in MME,0.0,0.0002777154149953276
9599,9599,130.0,What Do I Need To Do Today in MME ,Is IWEP supported in MME?,0.0,0.0011433946201577783
9600,9600,130.0,What Do I Need To Do Today in MME ,how do I gain access in MME?,0.0,0.004725316073745489
9601,9601,130.0,What Do I Need To Do Today in MME ,request access for new joiner,0.0,3.364145231898874e-05
9602,9602,130.0,What Do I Need To Do Today in MME ,need to ask how to close contract in MME,0.0,0.0002777154149953276
9603,9603,130.0,What Do I Need To Do Today in MME ,costs not showing as expected in Cost tab,0.0,1.6703862684153137e-06
9604,9604,130.0,What Do I Need To Do Today in MME ,I am getting a error when trying to put in a forecast,0.0,8.332948345923796e-05
9605,9605,130.0,What Do I Need To Do Today in MME ,"I got an error saying, The forecast submission attempted to update EACs for a closed month. Please resubmit using a forecast version from  the current open forecasting month.""",0.0,9.076500282390043e-05
9606,9606,130.0,What Do I Need To Do Today in MME ,I would need to have access to MME,0.0,0.005791451316326857
9607,9607,130.0,What Do I Need To Do Today in MME ,I would like support in knowing the procedure to get access to MME of my current project,0.0,3.317070513730869e-05
9608,9608,130.0,What Do I Need To Do Today in MME ,I would like access to MME,0.0,0.004239275585860014
9609,9609,130.0,What Do I Need To Do Today in MME ,how do i get access?,0.0,0.0016425653593614697
9610,9610,130.0,What Do I Need To Do Today in MME ,how do I get MME access,0.0,0.005089215002954006
9611,9611,130.0,What Do I Need To Do Today in MME ,I'd like to better undersand the functionality of the balance sheet,0.0,0.010825635865330696
9612,9612,130.0,What Do I Need To Do Today in MME ,i need support on a query around setting up a project in MME,0.0,6.334387762763072e-06
9613,9613,130.0,What Do I Need To Do Today in MME ,how to create a project,0.0,2.623624368425226e-06
9614,9614,130.0,What Do I Need To Do Today in MME ,I am trying to create a project,0.0,6.049252988304943e-06
9615,9615,130.0,What Do I Need To Do Today in MME ,i'm trying to setup a new project,0.0,3.950472546421224e-06
9616,9616,130.0,What Do I Need To Do Today in MME ,Need help with project creation  ,0.0,4.413272108649835e-06
9617,9617,130.0,What Do I Need To Do Today in MME ,Do you know how to create it or if you have a job aid on creation?,0.0,9.634060552343726e-05
9618,9618,130.0,What Do I Need To Do Today in MME ,Closing of a contract,0.0,5.20597786817234e-05
9619,9619,130.0,What Do I Need To Do Today in MME ,what does MME stand for,0.0,0.0014179660938680172
9620,9620,131.0,MME Application ,Can change contract end date by WBS?,0.0,3.934288542950526e-05
9621,9621,131.0,MME Application ,how can I change contract end date by WBS?,0.0,3.934288542950526e-05
9622,9622,131.0,MME Application ,Is there a way to change the contract end date by WBS?,0.0,3.9453570934711024e-05
9623,9623,131.0,MME Application ,How to forecast PoC Contract Loss in MME?,0.0,0.00011529758921824396
9624,9624,131.0,MME Application ,how can I forecast PoC Contract Loss?,0.0,5.136388062965125e-05
9625,9625,131.0,MME Application ,Is there a way to forecast PoC contract Loss?,0.0,5.324327867128886e-05
9626,9626,131.0,MME Application ,When?user can?able to see the Jan14 revenue numbers in MME?,0.0,2.494585896783974e-05
9627,9627,131.0,MME Application ,when can a user be able to see the Jan 14 revenue numbers?,0.0,1.3562529602495488e-05
9628,9628,131.0,MME Application ,Will a user be able to see the revenue numbers for Jan14?,0.0,1.3562529602495488e-05
9629,9629,131.0,MME Application ,Can download the cost transaction everything report in Local currency?,0.0,2.3457620045519434e-05
9630,9630,131.0,MME Application ,Can I download the cost transaction report in Local currency?,0.0,1.7250051314476877e-05
9631,9631,131.0,MME Application ,How do I download the cost transaction report in Local currency?,0.0,1.7250051314476877e-05
9632,9632,131.0,MME Application ,Best practice on SAP structures for MME success,0.0,1.9254579456173815e-05
9633,9633,131.0,MME Application ,what are the best practices on sap structures?,0.0,3.128527896478772e-05
9634,9634,131.0,MME Application ,Enumerate SAP structures' best practices,0.0,3.9098125853342935e-05
9635,9635,131.0,MME Application ,"I cannot tick on Include Actuals in MME, why?",0.0,6.83131511323154e-05
9636,9636,131.0,MME Application ,why can't I tick on Include Actuals?,0.0,2.4365121134906076e-05
9637,9637,131.0,MME Application ,What to do when I can't tick on MME's Include Actuals?,0.0,3.159952029818669e-05
9638,9638,131.0,MME Application ,If changed the owner name of contract in MME then it will that get effect into/anywhere..?,0.0,0.00014759508485440165
9639,9639,131.0,MME Application ,what is the effect of changing the owner name of a contract?,0.0,0.0001278765412280336
9640,9640,131.0,MME Application ,What will happen when I change the owner name of an MME contract?,0.0,0.00030338845681399107
9641,9641,131.0,MME Application ,Can you tell me about contract commitment in WMU Dashboard? How can I use it?,0.0,0.0008096463861875236
9642,9642,131.0,MME Application ,How can I use the contract commitment in WMU Dashboard?,0.0,0.0006221053190529346
9643,9643,131.0,MME Application ,What is a Contract Commitment graph in the WMU Dashboard and how can I use it?,0.0,0.0008103949949145317
9644,9644,131.0,MME Application ,How can I close a contract?,0.0,0.00042572966776788235
9645,9645,131.0,MME Application ,is there a way to delete a contract?,0.0,0.0003353928041178733
9646,9646,131.0,MME Application ,how can I delete a contract?,0.0,0.0003487905487418175
9647,9647,131.0,MME Application ,What are the steps needed for managing the Submission Confirmation email?,0.0,0.028140580281615257
9648,9648,131.0,MME Application ,Can I control which resources will be receiving the Submission Confirmation email?,0.0,0.047176770865917206
9649,9649,131.0,MME Application ,"Regarding contracts, how do I end one in MME?",0.0,0.004893753211945295
9650,9650,131.0,MME Application ,Can you terminate a contract in MME?,0.0,0.004137092269957066
9651,9651,131.0,MME Application ,Are there applications that supports MME for Cost Collectors?,0.0,1.918017369462177e-05
9652,9652,131.0,MME Application ,Once a cost collector has been activated can I use applications that are integrated with MME?,0.0,1.3214680620876607e-05
9653,9653,131.0,MME Application ,What is the relevance of ODE Version in the graph?,0.0,1.046714805852389e-05
9654,9654,131.0,MME Application ,What are the details for using dashboards?,0.0,2.6083436750923283e-05
9655,9655,131.0,MME Application ,If I have a View Only access to a contract can I run reports for that contract?,0.0,0.001310813706368208
9656,9656,131.0,MME Application ,What type of access needed to run reports for a specific contract?,0.0,0.0011115686502307653
9657,9657,131.0,MME Application ,Can you give me details regarding the availability of the revenue amounts? ,0.0,9.38748371481779e-07
9658,9658,131.0,MME Application ,How long will it take to receive the revenue amounts in MME?,0.0,7.852182534406893e-06
9659,9659,131.0,MME Application ,Can I change the Owner field on a contract WMU?,0.0,0.00012073146353941411
9660,9660,131.0,MME Application ,I want to change the owner field on a contract.,0.0,0.0002302714710822329
9661,9661,131.0,MME Application ,How to view resources on the roster page?,0.0,0.0002576452970970422
9662,9662,131.0,MME Application ,Roster page wasn't able to diplay all resources. Why?,0.0,0.0010682436404749751
9663,9663,131.0,MME Application ,What is the link for Contract Loss?,0.0,2.552302976255305e-05
9664,9664,131.0,MME Application ,Can you provide details for PoC Contract Loss?,0.0,1.054467611538712e-05
9665,9665,131.0,MME Application ,What is the use of Include Actuals?,0.0,2.28871576837264e-05
9666,9666,131.0,MME Application ,"Checkbox is disabled in Include Actuals, can I have an alternative solution for this matter?",0.0,1.8909055143012665e-05
9667,9667,131.0,MME Application ,Can you give me information about deleting contracts,0.0,0.00037089840043336153
9668,9668,131.0,MME Application ,Can you tell me the process of deleting a contract,0.0,0.00011934713984373957
9669,9669,131.0,MME Application ,I need to know how i close a contract in MME with the Strikethrough,0.0,0.004810111131519079
9670,9670,131.0,MME Application ,I couldn't delete a contract,0.0,0.0004593679041136056
9671,9671,131.0,MME Application ,can I delete a contract from mme,0.0,0.004137092269957066
9672,9672,131.0,MME Application ,I need to close / Delete a contract in MME,0.0,0.004601938650012016
9673,9673,131.0,MME Application ,Is IWEP supported in MME?,0.0,0.04134181886911392
9674,9674,131.0,MME Application ,how do I gain access in MME?,0.0,0.020802516490221024
9675,9675,131.0,MME Application ,request access for new joiner,0.0,3.069195372518152e-05
9676,9676,131.0,MME Application ,need to ask how to close contract in MME,0.0,0.004601938650012016
9677,9677,131.0,MME Application ,costs not showing as expected in Cost tab,0.0,3.942031071346719e-06
9678,9678,131.0,MME Application ,I am getting a error when trying to put in a forecast,0.0,0.00019806406635325402
9679,9679,131.0,MME Application ,"I got an error saying, The forecast submission attempted to update EACs for a closed month. Please resubmit using a forecast version from  the current open forecasting month.""",0.0,0.0006210206774994731
9680,9680,131.0,MME Application ,I would need to have access to MME,0.0,0.012249130755662918
9681,9681,131.0,MME Application ,I would like support in knowing the procedure to get access to MME of my current project,0.0,0.0010354024125263095
9682,9682,131.0,MME Application ,I would like access to MME,0.0,0.016290048137307167
9683,9683,131.0,MME Application ,how do i get access?,0.0,0.025795714929699898
9684,9684,131.0,MME Application ,how do I get MME access,0.0,0.010787772946059704
9685,9685,131.0,MME Application ,I'd like to better undersand the functionality of the balance sheet,0.0,0.16443589329719543
9686,9686,131.0,MME Application ,i need support on a query around setting up a project in MME,0.0,0.00012041861918987706
9687,9687,131.0,MME Application ,how to create a project,0.0,1.96994369616732e-05
9688,9688,131.0,MME Application ,I am trying to create a project,0.0,5.087153476779349e-05
9689,9689,131.0,MME Application ,i'm trying to setup a new project,0.0,1.874885128927417e-05
9690,9690,131.0,MME Application ,Need help with project creation  ,0.0,3.6501507565844804e-05
9691,9691,131.0,MME Application ,Do you know how to create it or if you have a job aid on creation?,0.0,0.0029415537137538195
9692,9692,131.0,MME Application ,Closing of a contract,0.0,0.00042572966776788235
9693,9693,131.0,MME Application ,what does MME stand for,0.0,0.39670783281326294
9694,9694,132.0,Manage Forecast Screen Features ,Can change contract end date by WBS?,0.0,8.97165373316966e-05
9695,9695,132.0,Manage Forecast Screen Features ,how can I change contract end date by WBS?,0.0,8.97165373316966e-05
9696,9696,132.0,Manage Forecast Screen Features ,Is there a way to change the contract end date by WBS?,0.0,8.973194780992344e-05
9697,9697,132.0,Manage Forecast Screen Features ,How to forecast PoC Contract Loss in MME?,0.0,0.00016552864690311253
9698,9698,132.0,Manage Forecast Screen Features ,how can I forecast PoC Contract Loss?,0.0,8.382975647691637e-05
9699,9699,132.0,Manage Forecast Screen Features ,Is there a way to forecast PoC contract Loss?,0.0,8.618627907708287e-05
9700,9700,132.0,Manage Forecast Screen Features ,When?user can?able to see the Jan14 revenue numbers in MME?,0.0,3.8918082282179967e-05
9701,9701,132.0,Manage Forecast Screen Features ,when can a user be able to see the Jan 14 revenue numbers?,0.0,3.274454866186716e-05
9702,9702,132.0,Manage Forecast Screen Features ,Will a user be able to see the revenue numbers for Jan14?,0.0,3.274454866186716e-05
9703,9703,132.0,Manage Forecast Screen Features ,Can download the cost transaction everything report in Local currency?,0.0,5.045214493293315e-05
